date,category,value_gwh
2021-01-06,Gas,11.99
2021-01-06,Hydro,5.42
2021-01-06,Nuclear,10.11
2021-01-06,Other,2.18
2021-01-06,Solar,18.47
2021-01-06,Wind_Offshore,8.37
2021-01-06,Wind_Onshore,28.63
2021-01-07,Biomass,7.57
2021-01-07,Coal_Hard_Coal,15.54
2021-01-07,Coal_Lignite,17.96
2021-01-07,Gas,12.12
2021-01-07,Hydro,5.43
2021-01-07,Nuclear,9.97
2021-01-07,Other,2.1
2021-01-07,Solar,18.73
2021-01-07,Wind_Offshore,9.44
2021-01-07,Wind_Onshore,30.49
2021-01-08,Biomass,8.08
2021-01-08,Coal_Hard_Coal,13.34
2021-01-08,Coal_Lignite,18.53
2021-01-08,Gas,11.17
2021-01-08,Hydro,5.31
2021-01-08,Nuclear,10.62
2021-01-08,Other,1.92
2021-01-08,Solar,15.58
2021-01-08,Wind_Offshore,9.86
2021-01-08,Wind_Onshore,27.22
2021-01-09,Biomass,7.85
2021-01-09,Coal_Hard_Coal,13.7
2021-01-09,Coal_Lignite,20.55
2021-01-09,Gas,12.79
2021-01-09,Hydro,4.84
2021-01-09,Nuclear,9.64
2021-01-09,Other,1.86
2021-01-09,Solar,17.93
2021-01-09,Wind_Offshore,9.96
2021-01-09,Wind_Onshore,30.82
2021-01-10,Biomass,8.45
2021-01-10,Coal_Hard_Coal,14.03
2021-01-10,Coal_Lignite,19.13
2021-01-10,Gas,11.68
2021-01-10,Hydro,5.37
2021-01-10,Nuclear,10.57
2021-01-10,Other,2
2021-01-10,Solar,18.63
2021-01-10,Wind_Offshore,8.94
2021-01-10,Wind_Onshore,27.34
2021-01-11,Biomass,7.62
2021-01-11,Coal_Hard_Coal,15.02
2021-01-11,Coal_Lignite,20.15
2021-01-11,Gas,13.13
2021-01-11,Hydro,4.81
2021-01-11,Nuclear,10.23
2021-01-11,Other,2.06
2021-01-11,Solar,18.48
2021-01-11,Wind_Offshore,9.36
2021-01-11,Wind_Onshore,26.31
2021-01-12,Biomass,8.01
2021-01-12,Coal_Hard_Coal,15.08
2021-01-12,Coal_Lignite,17.55
2021-01-12,Gas,11.54
2021-01-12,Hydro,4.94
2021-01-12,Nuclear,10.27
2021-01-12,Other,1.94
2021-01-12,Solar,19.2
2021-01-12,Wind_Offshore,8.49
2021-01-12,Wind_Onshore,28.7
2021-01-13,Biomass,7.76
2021-01-13,Coal_Hard_Coal,15.54
2021-01-13,Coal_Lignite,17.39
2021-01-13,Gas,12.82
2021-01-13,Hydro,4.68
2021-01-13,Nuclear,9.92
2021-01-13,Other,1.97
2021-01-13,Solar,16.84
2021-01-13,Wind_Offshore,9.22
2021-01-13,Wind_Onshore,30.12
2021-01-14,Biomass,8.6
2021-01-14,Coal_Hard_Coal,14.13
2021-01-14,Coal_Lignite,20.07
2021-01-14,Gas,10.95
2021-01-14,Hydro,4.68
2021-01-14,Nuclear,9.17
2021-01-14,Other,1.97
2021-01-14,Solar,16.64
2021-01-14,Wind_Offshore,9.1
2021-01-14,Wind_Onshore,30.63
2021-01-15,Biomass,7.35
2021-01-15,Coal_Hard_Coal,15.18
2021-01-15,Coal_Lignite,19.27
2021-01-15,Gas,11.78
2021-01-15,Hydro,5.48
2021-01-15,Nuclear,10.84
2021-01-15,Other,1.82
2021-01-15,Solar,17.97
2021-01-15,Wind_Offshore,10.32
2021-01-15,Wind_Onshore,27.3
2021-01-16,Biomass,8.14
2021-01-16,Coal_Hard_Coal,14.16
2021-01-16,Coal_Lignite,17.45
2021-01-16,Gas,11.26
2021-01-16,Hydro,5.43
2021-01-16,Nuclear,9.55
2021-01-16,Other,1.83
2021-01-16,Solar,18.7
2021-01-16,Wind_Offshore,9.29
2021-01-16,Wind_Onshore,29.24
2021-01-17,Biomass,7.46
2021-01-17,Coal_Hard_Coal,15.08
2021-01-17,Coal_Lignite,18.39
2021-01-17,Gas,12.59
2021-01-17,Hydro,4.63
2021-01-17,Nuclear,10.12
2021-01-17,Other,2.13
2021-01-17,Solar,18.14
2021-01-17,Wind_Offshore,8.67
2021-01-17,Wind_Onshore,32.43
2021-01-18,Biomass,8.69
2021-01-18,Coal_Hard_Coal,12.95
2021-01-18,Coal_Lignite,17.34
2021-01-18,Gas,12.83
2021-01-18,Hydro,4.9
2021-01-18,Nuclear,10.11
2021-01-18,Other,2.17
2021-01-18,Solar,16.77
2021-01-18,Wind_Offshore,9.16
2021-01-18,Wind_Onshore,32.35
2021-01-19,Biomass,7.5
2021-01-19,Coal_Hard_Coal,12.99
2021-01-19,Coal_Lignite,19.29
2021-01-19,Gas,11.41
2021-01-19,Hydro,5.17
2021-01-19,Nuclear,9.12
2021-01-19,Other,2.15
2021-01-19,Solar,18.45
2021-01-19,Wind_Offshore,10.08
2021-01-19,Wind_Onshore,29.02
2021-01-20,Biomass,8.24
2021-01-20,Coal_Hard_Coal,14.81
2021-01-20,Coal_Lignite,17.6
2021-01-20,Gas,12.93
2021-01-20,Hydro,4.82
2021-01-20,Nuclear,9.83
2021-01-20,Other,2.04
2021-01-20,Solar,19.23
2021-01-20,Wind_Offshore,9.13
2021-01-20,Wind_Onshore,32.04
2021-01-21,Biomass,7.26
2021-01-21,Coal_Hard_Coal,14.09
2021-01-21,Coal_Lignite,19.43
2021-01-21,Gas,11.59
2021-01-21,Hydro,5.17
2021-01-21,Nuclear,9.83
2021-01-21,Other,1.93
2021-01-21,Solar,17.06
2021-01-21,Wind_Offshore,9.14
2021-01-21,Wind_Onshore,33.06
2021-01-22,Biomass,7.59
2021-01-22,Coal_Hard_Coal,13.75
2021-01-22,Coal_Lignite,20.71
2021-01-22,Gas,12.9
2021-01-22,Hydro,5.08
2021-01-22,Nuclear,10.04
2021-01-22,Other,1.84
2021-01-22,Solar,19.18
2021-01-22,Wind_Offshore,8.9
2021-01-22,Wind_Onshore,30.07
2021-01-23,Biomass,7.34
2021-01-23,Coal_Hard_Coal,14.08
2021-01-23,Coal_Lignite,20.13
2021-01-23,Gas,11.02
2021-01-23,Hydro,5.32
2021-01-23,Nuclear,9.36
2021-01-23,Other,2.11
2021-01-23,Solar,16.96
2021-01-23,Wind_Offshore,9.57
2021-01-23,Wind_Onshore,33.7
2021-01-24,Biomass,7.36
2021-01-24,Coal_Hard_Coal,13.7
2021-01-24,Coal_Lignite,19.76
2021-01-24,Gas,12.54
2021-01-24,Hydro,5.19
2021-01-24,Nuclear,10.84
2021-01-24,Other,2.13
2021-01-24,Solar,17.17
2021-01-24,Wind_Offshore,9.52
2021-01-24,Wind_Onshore,32.53
2021-01-25,Biomass,8.46
2021-01-25,Coal_Hard_Coal,14.3
2021-01-25,Coal_Lignite,19.24
2021-01-25,Gas,12.15
2021-01-25,Hydro,5.04
2021-01-25,Nuclear,9.51
2021-01-25,Other,1.87
2021-01-25,Solar,19.24
2021-01-25,Wind_Offshore,9.64
2021-01-25,Wind_Onshore,29.73
2021-01-26,Biomass,7.86
2021-01-26,Coal_Hard_Coal,14.23
2021-01-26,Coal_Lignite,18.62
2021-01-26,Gas,12.57
2021-01-26,Hydro,5.05
2021-01-26,Nuclear,10.71
2021-01-26,Other,1.89
2021-01-26,Solar,17.05
2021-01-26,Wind_Offshore,10.13
2021-01-26,Wind_Onshore,31.93
2021-01-27,Biomass,7.91
2021-01-27,Coal_Hard_Coal,13.51
2021-01-27,Coal_Lignite,19.63
2021-01-27,Gas,11.53
2021-01-27,Hydro,4.86
2021-01-27,Nuclear,9.93
2021-01-27,Other,2.19
2021-01-27,Solar,19.56
2021-01-27,Wind_Offshore,10.36
2021-01-27,Wind_Onshore,32.84
2021-01-28,Biomass,8.26
2021-01-28,Coal_Hard_Coal,14.52
2021-01-28,Coal_Lignite,18.21
2021-01-28,Gas,11.47
2021-01-28,Hydro,5.23
2021-01-28,Nuclear,10.98
2021-01-28,Other,2.06
2021-01-28,Solar,20.32
2021-01-28,Wind_Offshore,10.28
2021-01-28,Wind_Onshore,31.86
2021-01-29,Biomass,8.21
2021-01-29,Coal_Hard_Coal,15.44
2021-01-29,Coal_Lignite,18.45
2021-01-29,Gas,11.47
2021-01-29,Hydro,4.56
2021-01-29,Nuclear,10.66
2021-01-29,Other,2.1
2021-01-29,Solar,19.54
2021-01-29,Wind_Offshore,10.55
2021-01-29,Wind_Onshore,33.09
2021-01-30,Biomass,7.3
2021-01-30,Coal_Hard_Coal,14.35
2021-01-30,Coal_Lignite,17.16
2021-01-30,Gas,12.57
2021-01-30,Hydro,4.58
2021-01-30,Nuclear,9.07
2021-01-30,Other,1.94
2021-01-30,Solar,18.21
2021-01-30,Wind_Offshore,10.46
2021-01-30,Wind_Onshore,34.84
2021-01-31,Biomass,8.29
2021-01-31,Coal_Hard_Coal,14.84
2021-01-31,Coal_Lignite,19.3
2021-01-31,Gas,11.64
2021-01-31,Hydro,5.25
2021-01-31,Nuclear,9.02
2021-01-31,Other,1.93
2021-01-31,Solar,17.39
2021-01-31,Wind_Offshore,11.08
2021-01-31,Wind_Onshore,31.6
2021-02-01,Biomass,8.49
2021-02-01,Coal_Hard_Coal,13.41
2021-02-01,Coal_Lignite,20.19
2021-02-01,Gas,12.8
2021-02-01,Hydro,5.08
2021-02-01,Nuclear,9.2
2021-02-01,Other,2.11
2021-02-01,Solar,19.34
2021-02-01,Wind_Offshore,10.06
2021-02-01,Wind_Onshore,32.57
2021-02-02,Biomass,7.76
2021-02-02,Coal_Hard_Coal,14.81
2021-02-02,Coal_Lignite,18.31
2021-02-02,Gas,11.15
2021-02-02,Hydro,4.68
2021-02-02,Nuclear,10.41
2021-02-02,Other,1.98
2021-02-02,Solar,18.48
2021-02-02,Wind_Offshore,10.2
2021-02-02,Wind_Onshore,34.61
2021-02-03,Biomass,8.11
2021-02-03,Coal_Hard_Coal,13.1
2021-02-03,Coal_Lignite,18.6
2021-02-03,Gas,11.36
2021-02-03,Hydro,5.19
2021-02-03,Nuclear,10.24
2021-02-03,Other,1.94
2021-02-03,Solar,18.6
2021-02-03,Wind_Offshore,10.56
2021-02-03,Wind_Onshore,35
2021-02-04,Biomass,7.36
2021-02-04,Coal_Hard_Coal,12.88
2021-02-04,Coal_Lignite,20.24
2021-02-04,Gas,11.82
2021-02-04,Hydro,4.53
2021-02-04,Nuclear,9.04
2021-02-04,Other,2.18
2021-02-04,Solar,19.86
2021-02-04,Wind_Offshore,10.16
2021-02-04,Wind_Onshore,35.5
2021-02-05,Biomass,8.34
2021-02-05,Coal_Hard_Coal,13.41
2021-02-05,Coal_Lignite,18.54
2021-02-05,Gas,12.45
2021-02-05,Hydro,5.33
2021-02-05,Nuclear,9.43
2021-02-05,Other,2.01
2021-02-05,Solar,20.11
2021-02-05,Wind_Offshore,10.3
2021-02-05,Wind_Onshore,30.28
2021-02-06,Biomass,7.94
2021-02-06,Coal_Hard_Coal,14.67
2021-02-06,Coal_Lignite,18.45
2021-02-06,Gas,10.87
2021-02-06,Hydro,5.23
2021-02-06,Nuclear,9.38
2021-02-06,Other,1.98
2021-02-06,Solar,17.87
2021-02-06,Wind_Offshore,11.04
2021-02-06,Wind_Onshore,33.52
2021-02-07,Biomass,7.86
2021-02-07,Coal_Hard_Coal,15.4
2021-02-07,Coal_Lignite,20.47
2021-02-07,Gas,12.09
2021-02-07,Hydro,4.56
2021-02-07,Nuclear,10.29
2021-02-07,Other,2.01
2021-02-07,Solar,20.93
2021-02-07,Wind_Offshore,11.37
2021-02-07,Wind_Onshore,35.52
2021-02-08,Biomass,8.41
2021-02-08,Coal_Hard_Coal,13.2
2021-02-08,Coal_Lignite,17.93
2021-02-08,Gas,12.07
2021-02-08,Hydro,4.94
2021-02-08,Nuclear,10.6
2021-02-08,Other,2.06
2021-02-08,Solar,20.46
2021-02-08,Wind_Offshore,10.33
2021-02-08,Wind_Onshore,32.04
2021-02-09,Biomass,7.98
2021-02-09,Coal_Hard_Coal,15.38
2021-02-09,Coal_Lignite,19.69
2021-02-09,Gas,11.7
2021-02-09,Hydro,4.72
2021-02-09,Nuclear,10.57
2021-02-09,Other,2.07
2021-02-09,Solar,21.41
2021-02-09,Wind_Offshore,11.54
2021-02-09,Wind_Onshore,32.29
2021-02-10,Biomass,8.37
2021-02-10,Coal_Hard_Coal,13.37
2021-02-10,Coal_Lignite,17
2021-02-10,Gas,10.89
2021-02-10,Hydro,4.6
2021-02-10,Nuclear,9.7
2021-02-10,Other,2.09
2021-02-10,Solar,19.77
2021-02-10,Wind_Offshore,10.28
2021-02-10,Wind_Onshore,36.1
2021-02-11,Biomass,8.69
2021-02-11,Coal_Hard_Coal,15.25
2021-02-11,Coal_Lignite,18.02
2021-02-11,Gas,13.13
2021-02-11,Hydro,5.2
2021-02-11,Nuclear,10.8
2021-02-11,Other,2.1
2021-02-11,Solar,20.58
2021-02-11,Wind_Offshore,9.83
2021-02-11,Wind_Onshore,35.87
2021-02-12,Biomass,7.66
2021-02-12,Coal_Hard_Coal,13.71
2021-02-12,Coal_Lignite,19.73
2021-02-12,Gas,12.6
2021-02-12,Hydro,4.79
2021-02-12,Nuclear,9.65
2021-02-12,Other,1.88
2021-02-12,Solar,18.49
2021-02-12,Wind_Offshore,10.35
2021-02-12,Wind_Onshore,33.67
2021-02-13,Biomass,8.12
2021-02-13,Coal_Hard_Coal,13.56
2021-02-13,Coal_Lignite,17.61
2021-02-13,Gas,12.03
2021-02-13,Hydro,5.44
2021-02-13,Nuclear,9.74
2021-02-13,Other,2.01
2021-02-13,Solar,19.26
2021-02-13,Wind_Offshore,10.01
2021-02-13,Wind_Onshore,31.96
2021-02-14,Biomass,8.78
2021-02-14,Coal_Hard_Coal,13.34
2021-02-14,Coal_Lignite,19.49
2021-02-14,Gas,11.64
2021-02-14,Hydro,5.41
2021-02-14,Nuclear,10.03
2021-02-14,Other,1.92
2021-02-14,Solar,21.11
2021-02-14,Wind_Offshore,11.48
2021-02-14,Wind_Onshore,32.41
2021-02-15,Biomass,8.33
2021-02-15,Coal_Hard_Coal,13.43
2021-02-15,Coal_Lignite,17.85
2021-02-15,Gas,11.11
2021-02-15,Hydro,4.6
2021-02-15,Nuclear,10.71
2021-02-15,Other,2.02
2021-02-15,Solar,19.53
2021-02-15,Wind_Offshore,11.39
2021-02-15,Wind_Onshore,34.63
2021-02-16,Biomass,7.2
2021-02-16,Coal_Hard_Coal,15.2
2021-02-16,Coal_Lignite,19.53
2021-02-16,Gas,12.3
2021-02-16,Hydro,5.43
2021-02-16,Nuclear,10.62
2021-02-16,Other,1.99
2021-02-16,Solar,19.01
2021-02-16,Wind_Offshore,11.59
2021-02-16,Wind_Onshore,31.79
2021-02-17,Biomass,7.9
2021-02-17,Coal_Hard_Coal,13.96
2021-02-17,Coal_Lignite,20.67
2021-02-17,Gas,12.74
2021-02-17,Hydro,5.09
2021-02-17,Nuclear,9.51
2021-02-17,Other,1.88
2021-02-17,Solar,20.61
2021-02-17,Wind_Offshore,11.82
2021-02-17,Wind_Onshore,32.05
2021-02-18,Biomass,8.13
2021-02-18,Coal_Hard_Coal,14.05
2021-02-18,Coal_Lignite,20.6
2021-02-18,Gas,11.36
2021-02-18,Hydro,5.17
2021-02-18,Nuclear,10.6
2021-02-18,Other,2.07
2021-02-18,Solar,18.43
2021-02-18,Wind_Offshore,10.09
2021-02-18,Wind_Onshore,33.27
2021-02-19,Biomass,8.37
2021-02-19,Coal_Hard_Coal,15.37
2021-02-19,Coal_Lignite,19.26
2021-02-19,Gas,11.71
2021-02-19,Hydro,5.2
2021-02-19,Nuclear,10.77
2021-02-19,Other,1.91
2021-02-19,Solar,21.49
2021-02-19,Wind_Offshore,10.17
2021-02-19,Wind_Onshore,35.35
2021-02-20,Biomass,7.22
2021-02-20,Coal_Hard_Coal,13.49
2021-02-20,Coal_Lignite,18.62
2021-02-20,Gas,12.68
2021-02-20,Hydro,4.67
2021-02-20,Nuclear,9.38
2021-02-20,Other,1.95
2021-02-20,Solar,20.28
2021-02-20,Wind_Offshore,11.64
2021-02-20,Wind_Onshore,35.83
2021-02-21,Biomass,8.46
2021-02-21,Coal_Hard_Coal,14.12
2021-02-21,Coal_Lignite,20.29
2021-02-21,Gas,12.24
2021-02-21,Hydro,4.92
2021-02-21,Nuclear,10.34
2021-02-21,Other,2.09
2021-02-21,Solar,20.94
2021-02-21,Wind_Offshore,9.92
2021-02-21,Wind_Onshore,36.46
2021-02-22,Biomass,8.04
2021-02-22,Coal_Hard_Coal,13.28
2021-02-22,Coal_Lignite,20.35
2021-02-22,Gas,13.16
2021-02-22,Hydro,5.08
2021-02-22,Nuclear,10.63
2021-02-22,Other,2.17
2021-02-22,Solar,22.12
2021-02-22,Wind_Offshore,11.54
2021-02-22,Wind_Onshore,35.59
2021-02-23,Biomass,7.63
2021-02-23,Coal_Hard_Coal,12.83
2021-02-23,Coal_Lignite,19.82
2021-02-23,Gas,12.46
2021-02-23,Hydro,4.75
2021-02-23,Nuclear,9.29
2021-02-23,Other,2.03
2021-02-23,Solar,18.8
2021-02-23,Wind_Offshore,10.96
2021-02-23,Wind_Onshore,36.11
2021-02-24,Biomass,7.62
2021-02-24,Coal_Hard_Coal,14.06
2021-02-24,Coal_Lignite,19.82
2021-02-24,Gas,11.13
2021-02-24,Hydro,5.42
2021-02-24,Nuclear,9.35
2021-02-24,Other,2.15
2021-02-24,Solar,19.88
2021-02-24,Wind_Offshore,11.81
2021-02-24,Wind_Onshore,32.9
2021-02-25,Biomass,7.79
2021-02-25,Coal_Hard_Coal,14.72
2021-02-25,Coal_Lignite,19.52
2021-02-25,Gas,11.43
2021-02-25,Hydro,4.86
2021-02-25,Nuclear,9.67
2021-02-25,Other,1.94
2021-02-25,Solar,19.95
2021-02-25,Wind_Offshore,11.29
2021-02-25,Wind_Onshore,37.5
2021-02-26,Biomass,7.56
2021-02-26,Coal_Hard_Coal,13.95
2021-02-26,Coal_Lignite,17.27
2021-02-26,Gas,13.01
2021-02-26,Hydro,4.77
2021-02-26,Nuclear,9.89
2021-02-26,Other,2.12
2021-02-26,Solar,21.73
2021-02-26,Wind_Offshore,10.46
2021-02-26,Wind_Onshore,32.14
2021-02-27,Biomass,7.36
2021-02-27,Coal_Hard_Coal,13.25
2021-02-27,Coal_Lignite,20.37
2021-02-27,Gas,11.64
2021-02-27,Hydro,5.46
2021-02-27,Nuclear,9.92
2021-02-27,Other,1.81
2021-02-27,Solar,19.93
2021-02-27,Wind_Offshore,10.91
2021-02-27,Wind_Onshore,31.84
2021-02-28,Biomass,7.69
2021-02-28,Coal_Hard_Coal,14.94
2021-02-28,Coal_Lignite,17.94
2021-02-28,Gas,11.13
2021-02-28,Hydro,5.41
2021-02-28,Nuclear,10.33
2021-02-28,Other,2.09
2021-02-28,Solar,21.63
2021-02-28,Wind_Offshore,10.8
2021-02-28,Wind_Onshore,31.97
2021-03-01,Biomass,8.21
2021-03-01,Coal_Hard_Coal,14.89
2021-03-01,Coal_Lignite,17.94
2021-03-01,Gas,12.02
2021-03-01,Hydro,4.94
2021-03-01,Nuclear,10.37
2021-03-01,Other,2.06
2021-03-01,Solar,20.49
2021-03-01,Wind_Offshore,11.75
2021-03-01,Wind_Onshore,34.63
2021-03-02,Biomass,7.61
2021-03-02,Coal_Hard_Coal,12.93
2021-03-02,Coal_Lignite,18.59
2021-03-02,Gas,12.8
2021-03-02,Hydro,5.44
2021-03-02,Nuclear,10.06
2021-03-02,Other,2.1
2021-03-02,Solar,19.16
2021-03-02,Wind_Offshore,11.37
2021-03-02,Wind_Onshore,37.17
2021-03-03,Biomass,8.75
2021-03-03,Coal_Hard_Coal,13.94
2021-03-03,Coal_Lignite,19.77
2021-03-03,Gas,12.79
2021-03-03,Hydro,4.77
2021-03-03,Nuclear,10.87
2021-03-03,Other,2.07
2021-03-03,Solar,20.98
2021-03-03,Wind_Offshore,10.42
2021-03-03,Wind_Onshore,38.05
2021-03-04,Biomass,8.77
2021-03-04,Coal_Hard_Coal,12.93
2021-03-04,Coal_Lignite,17.22
2021-03-04,Gas,13.13
2021-03-04,Hydro,4.91
2021-03-04,Nuclear,9.2
2021-03-04,Other,1.81
2021-03-04,Solar,19.11
2021-03-04,Wind_Offshore,10.29
2021-03-04,Wind_Onshore,36.78
2021-03-05,Biomass,8.38
2021-03-05,Coal_Hard_Coal,15.07
2021-03-05,Coal_Lignite,20.14
2021-03-05,Gas,11.93
2021-03-05,Hydro,5.05
2021-03-05,Nuclear,10.98
2021-03-05,Other,2.14
2021-03-05,Solar,22.72
2021-03-05,Wind_Offshore,11.23
2021-03-05,Wind_Onshore,36.43
2021-03-06,Biomass,8.5
2021-03-06,Coal_Hard_Coal,13.1
2021-03-06,Coal_Lignite,17.85
2021-03-06,Gas,12.04
2021-03-06,Hydro,5.41
2021-03-06,Nuclear,10.71
2021-03-06,Other,2.04
2021-03-06,Solar,23.26
2021-03-06,Wind_Offshore,10.51
2021-03-06,Wind_Onshore,35.45
2021-03-07,Biomass,8.75
2021-03-07,Coal_Hard_Coal,13.6
2021-03-07,Coal_Lignite,20.68
2021-03-07,Gas,11.71
2021-03-07,Hydro,4.72
2021-03-07,Nuclear,10.66
2021-03-07,Other,2.16
2021-03-07,Solar,22.65
2021-03-07,Wind_Offshore,11.8
2021-03-07,Wind_Onshore,37.12
2021-03-08,Biomass,8.06
2021-03-08,Coal_Hard_Coal,14.63
2021-03-08,Coal_Lignite,20.5
2021-03-08,Gas,11.47
2021-03-08,Hydro,5.01
2021-03-08,Nuclear,10.01
2021-03-08,Other,2.19
2021-03-08,Solar,23.05
2021-03-08,Wind_Offshore,10.45
2021-03-08,Wind_Onshore,32.77
2021-03-09,Biomass,8.72
2021-03-09,Coal_Hard_Coal,14.48
2021-03-09,Coal_Lignite,18.49
2021-03-09,Gas,10.9
2021-03-09,Hydro,4.58
2021-03-09,Nuclear,10.82
2021-03-09,Other,1.86
2021-03-09,Solar,21.11
2021-03-09,Wind_Offshore,10.51
2021-03-09,Wind_Onshore,34.21
2021-03-10,Biomass,8.36
2021-03-10,Coal_Hard_Coal,13.49
2021-03-10,Coal_Lignite,17.29
2021-03-10,Gas,12.08
2021-03-10,Hydro,5.08
2021-03-10,Nuclear,9.54
2021-03-10,Other,1.96
2021-03-10,Solar,22.24
2021-03-10,Wind_Offshore,10.83
2021-03-10,Wind_Onshore,37.33
2021-03-11,Biomass,7.87
2021-03-11,Coal_Hard_Coal,13.81
2021-03-11,Coal_Lignite,19.35
2021-03-11,Gas,11.96
2021-03-11,Hydro,5.06
2021-03-11,Nuclear,10.12
2021-03-11,Other,1.84
2021-03-11,Solar,21.09
2021-03-11,Wind_Offshore,12.6
2021-03-11,Wind_Onshore,37.84
2021-03-12,Biomass,7.82
2021-03-12,Coal_Hard_Coal,13.54
2021-03-12,Coal_Lignite,19.25
2021-03-12,Gas,12.03
2021-03-12,Hydro,4.87
2021-03-12,Nuclear,10
2021-03-12,Other,1.9
2021-03-12,Solar,20.49
2021-03-12,Wind_Offshore,12.17
2021-03-12,Wind_Onshore,39.12
2021-03-13,Biomass,8.66
2021-03-13,Coal_Hard_Coal,14.28
2021-03-13,Coal_Lignite,19.04
2021-03-13,Gas,11.1
2021-03-13,Hydro,5.3
2021-03-13,Nuclear,9.39
2021-03-13,Other,2.11
2021-03-13,Solar,19.41
2021-03-13,Wind_Offshore,12.06
2021-03-13,Wind_Onshore,38.61
2021-03-14,Biomass,8.46
2021-03-14,Coal_Hard_Coal,13.38
2021-03-14,Coal_Lignite,17.81
2021-03-14,Gas,11.2
2021-03-14,Hydro,5.18
2021-03-14,Nuclear,9.24
2021-03-14,Other,2.03
2021-03-14,Solar,19.88
2021-03-14,Wind_Offshore,10.45
2021-03-14,Wind_Onshore,35.47
2021-03-15,Biomass,8.12
2021-03-15,Coal_Hard_Coal,14.11
2021-03-15,Coal_Lignite,18.97
2021-03-15,Gas,12.46
2021-03-15,Hydro,5.06
2021-03-15,Nuclear,9.34
2021-03-15,Other,2.17
2021-03-15,Solar,21.77
2021-03-15,Wind_Offshore,11.2
2021-03-15,Wind_Onshore,33.55
2021-03-16,Biomass,8.52
2021-03-16,Coal_Hard_Coal,14.09
2021-03-16,Coal_Lignite,19.88
2021-03-16,Gas,10.88
2021-03-16,Hydro,5.38
2021-03-16,Nuclear,9.27
2021-03-16,Other,1.89
2021-03-16,Solar,21.98
2021-03-16,Wind_Offshore,11.48
2021-03-16,Wind_Onshore,39.49
2021-03-17,Biomass,7.34
2021-03-17,Coal_Hard_Coal,15.36
2021-03-17,Coal_Lignite,19.3
2021-03-17,Gas,12.19
2021-03-17,Hydro,4.99
2021-03-17,Nuclear,10.4
2021-03-17,Other,1.91
2021-03-17,Solar,19.81
2021-03-17,Wind_Offshore,12.69
2021-03-17,Wind_Onshore,32.89
2021-03-18,Biomass,8.48
2021-03-18,Coal_Hard_Coal,13.79
2021-03-18,Coal_Lignite,19.28
2021-03-18,Gas,11.16
2021-03-18,Hydro,4.59
2021-03-18,Nuclear,10.57
2021-03-18,Other,1.83
2021-03-18,Solar,22.43
2021-03-18,Wind_Offshore,10.53
2021-03-18,Wind_Onshore,38.1
2021-03-19,Biomass,7.77
2021-03-19,Coal_Hard_Coal,14.38
2021-03-19,Coal_Lignite,19.65
2021-03-19,Gas,12.89
2021-03-19,Hydro,5.37
2021-03-19,Nuclear,9.11
2021-03-19,Other,2.03
2021-03-19,Solar,21.79
2021-03-19,Wind_Offshore,11.37
2021-03-19,Wind_Onshore,36
2021-03-20,Biomass,7.77
2021-03-20,Coal_Hard_Coal,15.35
2021-03-20,Coal_Lignite,19.5
2021-03-20,Gas,12.21
2021-03-20,Hydro,4.96
2021-03-20,Nuclear,10.4
2021-03-20,Other,2.04
2021-03-20,Solar,23.78
2021-03-20,Wind_Offshore,10.54
2021-03-20,Wind_Onshore,35.83
2021-03-21,Biomass,8.34
2021-03-21,Coal_Hard_Coal,15.41
2021-03-21,Coal_Lignite,20.66
2021-03-21,Gas,10.81
2021-03-21,Hydro,5.43
2021-03-21,Nuclear,10.02
2021-03-21,Other,2.2
2021-03-21,Solar,23.91
2021-03-21,Wind_Offshore,11.58
2021-03-21,Wind_Onshore,35.02
2021-03-22,Biomass,8.43
2021-03-22,Coal_Hard_Coal,12.74
2021-03-22,Coal_Lignite,20.04
2021-03-22,Gas,11.65
2021-03-22,Hydro,5.37
2021-03-22,Nuclear,9.53
2021-03-22,Other,2.14
2021-03-22,Solar,20.86
2021-03-22,Wind_Offshore,10.88
2021-03-22,Wind_Onshore,36.41
2021-03-23,Biomass,7.7
2021-03-23,Coal_Hard_Coal,13.6
2021-03-23,Coal_Lignite,17.25
2021-03-23,Gas,12.42
2021-03-23,Hydro,4.64
2021-03-23,Nuclear,10.13
2021-03-23,Other,2.17
2021-03-23,Solar,20.23
2021-03-23,Wind_Offshore,10.76
2021-03-23,Wind_Onshore,33.82
2021-03-24,Biomass,7.48
2021-03-24,Coal_Hard_Coal,14.04
2021-03-24,Coal_Lignite,19.59
2021-03-24,Gas,12.3
2021-03-24,Hydro,5.16
2021-03-24,Nuclear,9.27
2021-03-24,Other,2.16
2021-03-24,Solar,23.53
2021-03-24,Wind_Offshore,11.92
2021-03-24,Wind_Onshore,37.87
2021-03-25,Biomass,8.21
2021-03-25,Coal_Hard_Coal,15.11
2021-03-25,Coal_Lignite,19.4
2021-03-25,Gas,12.14
2021-03-25,Hydro,5.34
2021-03-25,Nuclear,9.1
2021-03-25,Other,1.92
2021-03-25,Solar,22.64
2021-03-25,Wind_Offshore,11.35
2021-03-25,Wind_Onshore,36.73
2021-03-26,Biomass,7.35
2021-03-26,Coal_Hard_Coal,14.54
2021-03-26,Coal_Lignite,18.4
2021-03-26,Gas,10.86
2021-03-26,Hydro,4.65
2021-03-26,Nuclear,9.31
2021-03-26,Other,2
2021-03-26,Solar,21
2021-03-26,Wind_Offshore,12.67
